,EH
1379,18.344999313354492
1380,18.34000015258789
1381,18.350000381469727
1382,18.363500595092773
1383,18.43000030517578
1384,18.399999618530273
1385,18.420000076293945
1386,18.429899215698242
1387,18.440000534057617
1388,18.455299377441406
1389,18.420000076293945
1390,18.420000076293945
1391,18.440000534057617
1392,18.469999313354492
1393,18.459999084472656
1394,18.469999313354492
1395,18.5
1396,18.530000686645508
1397,18.520000457763672
1398,18.53499984741211
1399,18.525400161743164
1400,18.53499984741211
1401,18.540000915527344
1402,18.524999618530273
1403,18.545000076293945
1404,18.59000015258789
1405,18.559999465942383
1406,18.56999969482422
1407,18.55500030517578
1408,18.559999465942383
1409,18.55620002746582
1410,18.575000762939453
1411,18.56999969482422
1412,18.579999923706055
1413,18.59000015258789
1414,18.559999465942383
1415,18.610000610351562
1416,18.59749984741211
1417,18.56999969482422
1418,18.59000015258789
1419,18.56999969482422
1420,18.577499389648438
1421,18.59000015258789
1422,18.56999969482422
1423,18.56999969482422
1424,18.610000610351562
1425,18.6200008392334
1426,18.604999542236328
1427,18.610000610351562
1428,18.6299991607666
1429,18.611000061035156
1430,18.56999969482422
1431,18.559999465942383
1432,18.550899505615234
1433,18.549999237060547
1434,18.569400787353516
1435,18.540000915527344
1436,18.540199279785156
1437,18.540000915527344
1438,18.540000915527344
1439,18.510000228881836
1440,18.520000457763672
1441,18.559999465942383
1442,18.559999465942383
1443,18.559999465942383
1444,18.559999465942383
1445,18.559999465942383
1446,18.545000076293945
1447,18.530000686645508
1448,18.600000381469727
1449,18.594999313354492
1450,18.604999542236328
1451,18.604999542236328
1452,18.579999923706055
1453,18.56999969482422
1454,18.610000610351562
1455,18.6299991607666
1456,18.645000457763672
1457,18.65999984741211
1458,18.649900436401367
1459,18.690000534057617
1460,18.68000030517578
1461,18.704999923706055
1462,18.719999313354492
1463,18.68000030517578
1464,18.6200008392334
1465,18.639999389648438
1466,18.6299991607666
1467,18.635000228881836
1468,18.6299991607666
1469,18.649999618530273
1470,18.635000228881836
1471,18.649999618530273
1472,18.65999984741211
1473,18.639999389648438
1474,18.645999908447266
1475,18.6299991607666
1476,18.670000076293945
1477,18.639999389648438
1478,18.649999618530273
1479,18.645000457763672
1480,18.65999984741211
1481,18.68000030517578
1482,18.68000030517578
1483,18.649999618530273
1484,18.670000076293945
1485,18.670000076293945
1486,18.670000076293945
1487,18.6299991607666
1488,18.610000610351562
1489,18.6200008392334
1490,18.639999389648438
1491,18.6200008392334
1492,18.645000457763672
1493,18.6299991607666
1494,18.625
1495,18.649999618530273
1496,18.639999389648438
1497,18.6299991607666
1498,18.68000030517578
1499,18.344999313354492
1500,18.25
1501,18.280000686645508
1502,18.209999084472656
1503,18.309799194335938
1504,18.3700008392334
1505,18.399900436401367
1506,18.350000381469727
1507,18.530000686645508
1508,18.549999237060547
1509,18.469999313354492
1510,18.450000762939453
1511,18.450000762939453
1512,18.459999084472656
1513,18.458499908447266
1514,18.510000228881836
1515,18.634899139404297
1516,18.739999771118164
1517,18.760000228881836
1518,18.709999084472656
1519,18.829999923706055
1520,18.860000610351562
1521,18.959999084472656
1522,18.940000534057617
1523,18.934999465942383
1524,18.920000076293945
1525,18.975000381469727
1526,18.989999771118164
1527,18.954999923706055
1528,18.9424991607666
1529,18.890499114990234
1530,18.90999984741211
1531,18.875
1532,18.82360076904297
1533,18.790000915527344
1534,18.78059959411621
1535,18.75510025024414
1536,18.75
1537,18.799999237060547
1538,18.799999237060547
1539,18.81999969482422
1540,18.829999923706055
1541,18.860000610351562
1542,18.84000015258789
1543,18.81999969482422
1544,18.809999465942383
1545,18.780000686645508
1546,18.780000686645508
1547,18.760000228881836
1548,18.739999771118164
1549,18.75
1550,18.729000091552734
1551,18.740400314331055
1552,18.780000686645508
1553,18.75
1554,18.758499145507812
1555,18.719999313354492
1556,18.670000076293945
1557,18.649999618530273
1558,18.71500015258789
1559,18.670000076293945
1560,18.684999465942383
1561,18.644800186157227
1562,18.69879913330078
1563,18.68000030517578
1564,18.690000534057617
1565,18.68000030517578
1566,18.719999313354492
1567,18.770000457763672
1568,18.788999557495117
1569,18.77090072631836
1570,18.760000228881836
1571,18.774999618530273
1572,18.770000457763672
1573,18.760000228881836
1574,18.729999542236328
1575,18.739999771118164
1576,18.729999542236328
1577,18.75
1578,18.7549991607666
1579,18.75
1580,18.760000228881836
1581,18.770000457763672
1582,18.760000228881836
1583,18.76919937133789
1584,18.770000457763672
1585,18.75
1586,18.739999771118164
1587,18.7549991607666
1588,18.7549991607666
1589,18.728500366210938
1590,18.75
1591,18.729999542236328
1592,18.717599868774414
1593,18.700000762939453
1594,18.68000030517578
1595,18.729999542236328
1596,18.719999313354492
1597,18.729999542236328
1598,18.719999313354492
1599,18.799999237060547
1600,18.704999923706055
1601,18.7450008392334
1602,18.75
1603,18.76140022277832
1604,18.75
1605,18.729999542236328
1606,18.774999618530273
1607,18.68000030517578
1608,18.670000076293945
1609,18.68000030517578
1610,18.69499969482422
1611,18.700000762939453
1612,18.73310089111328
1613,18.719999313354492
1614,18.677499771118164
1615,18.648799896240234
1616,18.6299991607666
1617,18.639999389648438
1618,18.639999389648438
1619,18.625
1620,18.629100799560547
1621,18.6299991607666
1622,18.636899948120117
1623,18.649999618530273
1624,18.655000686645508
1625,18.649999618530273
1626,18.6299991607666
1627,18.656299591064453
1628,18.59000015258789
1629,18.514999389648438
1630,18.5
1631,18.489999771118164
1632,18.479999542236328
1633,18.469999313354492
1634,18.450000762939453
1635,18.454999923706055
1636,18.469999313354492
1637,18.485000610351562
1638,18.489999771118164
1639,18.469999313354492
1640,18.489999771118164
1641,18.479999542236328
1642,18.479999542236328
1643,18.459999084472656
1644,18.469999313354492
1645,18.469999313354492
1646,18.46380043029785
1647,18.485000610351562
1648,18.479999542236328
1649,18.530000686645508
1650,18.489999771118164
1651,18.469999313354492
1652,18.489999771118164
1653,18.479999542236328
1654,18.480899810791016
1655,18.479999542236328
1656,18.496700286865234
1657,18.520000457763672
1658,18.530000686645508
1659,18.545000076293945
1660,18.551300048828125
1661,18.559799194335938
1662,18.56999969482422
1663,18.589099884033203
1664,18.559999465942383
1665,18.56089973449707
1666,18.594999313354492
1667,18.584999084472656
1668,18.614999771118164
1669,18.584999084472656
1670,18.59000015258789
1671,18.594999313354492
1672,18.610000610351562
1673,18.600000381469727
1674,18.610000610351562
1675,18.584999084472656
1676,18.600000381469727
1677,18.610000610351562
1678,18.614999771118164
1679,18.631099700927734
1680,18.601999282836914
1681,18.639999389648438
1682,18.600000381469727
1683,18.594999313354492
1684,18.559999465942383
1685,18.43000030517578
1686,18.219999313354492
1687,18.15999984741211
1688,18.19179916381836
1689,18.29129981994629
1690,18.279499053955078
1691,18.273300170898438
1692,18.290000915527344
1693,18.280000686645508
1694,18.26300048828125
1695,18.219999313354492
1696,18.2450008392334
1697,18.219999313354492
1698,18.18000030517578
1699,18.209999084472656
1700,18.149999618530273
1701,18.219999313354492
1702,18.229999542236328
1703,18.25
1704,18.260000228881836
1705,18.200000762939453
1706,18.190000534057617
1707,18.205299377441406
1708,18.170000076293945
1709,18.209999084472656
1710,18.260499954223633
1711,18.229999542236328
1712,18.209999084472656
1713,18.2549991607666
1714,18.260000228881836
1715,18.260000228881836
1716,18.315000534057617
1717,18.32830047607422
1718,18.295000076293945
1719,18.299999237060547
1720,18.299999237060547
1721,18.410600662231445
1722,18.420000076293945
1723,18.40999984741211
1724,18.399999618530273
1725,18.351299285888672
1726,18.375
1727,18.372499465942383
1728,18.405000686645508
1729,18.234699249267578
1730,18.1299991607666
1731,18.06999969482422
1732,18.225000381469727
1733,18.158599853515625
1734,18.03499984741211
1735,18.1299991607666
1736,18.084999084472656
1737,18.09000015258789
1738,18.040000915527344
1739,17.950000762939453
1740,17.777999877929688
1741,17.850000381469727
1742,17.82360076904297
1743,17.850000381469727
1744,17.780000686645508
1745,17.649999618530273
1746,17.540000915527344
1747,17.600000381469727
1748,17.669599533081055
1749,17.59000015258789
1750,17.639999389648438
1751,17.700599670410156
1752,17.846099853515625
1753,17.86199951171875
1754,17.860000610351562
1755,17.885000228881836
1756,17.909900665283203
1757,17.860000610351562
1758,17.760000228881836
1759,17.81999969482422
1760,17.729999542236328
1761,17.709999084472656
1762,17.75
1763,17.760000228881836
1764,17.81999969482422
1765,17.75
1766,17.725000381469727
1767,17.71500015258789
1768,17.610000610351562
1769,17.665000915527344
1770,17.65999984741211
1771,17.700000762939453
1772,17.690000534057617
1773,17.670000076293945
1774,17.68400001525879
1775,17.700000762939453
1776,17.709999084472656
1777,17.670000076293945
1778,17.65999984741211
1779,17.649999618530273
1780,17.639999389648438
1781,17.625
1782,17.600000381469727
1783,17.540000915527344
1784,17.50200080871582
1785,17.415000915527344
1786,17.3700008392334
1787,17.350000381469727
1788,17.280000686645508
1789,17.280000686645508
1790,17.266399383544922
1791,17.239999771118164
1792,17.280000686645508
1793,17.23979949951172
1794,17.375
1795,17.30500030517578
1796,17.309999465942383
1797,17.30500030517578
1798,17.329999923706055
1799,17.334999084472656
1800,17.329999923706055
1801,17.389999389648438
1802,17.385099411010742
1803,17.372299194335938
1804,17.38920021057129
1805,17.399700164794922
1806,17.385000228881836
1807,17.440000534057617
1808,17.450000762939453
1809,17.395000457763672
1810,17.389999389648438
1811,17.399999618530273
1812,17.385000228881836
1813,17.3700008392334
1814,17.350000381469727
1815,17.325000762939453
1816,17.310100555419922
1817,17.350000381469727
1818,17.290000915527344
1819,17.320999145507812
1820,17.270000457763672
1821,17.270000457763672
1822,17.28499984741211
1823,17.274999618530273
1824,17.25
1825,17.25
1826,17.22010040283203
1827,17.2450008392334
1828,17.200000762939453
1829,17.200000762939453
1830,17.209999084472656
1831,17.200000762939453
1832,17.200000762939453
1833,17.200000762939453
1834,17.209699630737305
1835,17.200000762939453
1836,17.18000030517578
1837,17.15999984741211
1838,17.139999389648438
1839,17.1299991607666
1840,17.1299991607666
1841,17.110000610351562
1842,17.125
1843,17.1200008392334
1844,17.101699829101562
1845,17.100000381469727
1846,17.079999923706055
1847,17.079999923706055
1848,17.06999969482422
1849,17.084999084472656
1850,17.096799850463867
1851,17.1200008392334
1852,17.110000610351562
1853,17.1200008392334
1854,17.072500228881836
1855,17.059999465942383
1856,17.054800033569336
1857,17.040000915527344
1858,17.037900924682617
1859,16.989999771118164
1860,16.959999084472656
1861,16.954999923706055
1862,16.95989990234375
1863,16.915000915527344
1864,16.912399291992188
1865,16.8799991607666
1866,16.860000610351562
1867,16.899900436401367
1868,16.915300369262695
1869,16.989999771118164
1870,17.059900283813477
1871,17.008499145507812
1872,17.100000381469727
1873,17.149900436401367
1874,17.1299991607666
1875,17.170000076293945
1876,17.184999465942383
1877,17.25
1878,17.204999923706055
1879,17.225000381469727
1880,18.100000381469727
1881,18.190000534057617
1882,18.11079978942871
1883,18.21500015258789
1884,18.270000457763672
1885,18.216999053955078
1886,18.290000915527344
1887,18.3700008392334
1888,18.420000076293945
1889,18.399999618530273
1890,18.360000610351562
1891,18.43000030517578
1892,18.491199493408203
1893,18.535400390625
1894,18.549999237060547
1895,18.353700637817383
1896,18.309999465942383
1897,18.389999389648438
1898,18.389999389648438
1899,18.309999465942383
1900,18.360000610351562
1901,18.360000610351562
1902,18.229999542236328
1903,18.27120018005371
1904,18.190000534057617
1905,18.104999542236328
1906,18.139999389648438
1907,18.135000228881836
1908,18.149999618530273
1909,18.18000030517578
1910,18.170000076293945
1911,18.200000762939453
1912,18.229999542236328
1913,18.190000534057617
1914,18.219999313354492
1915,18.170000076293945
1916,18.200000762939453
1917,18.190000534057617
1918,18.1200008392334
1919,18.15999984741211
1920,18.100000381469727
1921,18.079999923706055
1922,18.09000015258789
1923,18.06999969482422
1924,18.05500030517578
1925,18.057600021362305
1926,18.079999923706055
1927,18.075000762939453
1928,18.040000915527344
1929,18.110000610351562
1930,18.132999420166016
1931,18.13129997253418
1932,18.145000457763672
1933,18.13800048828125
1934,18.140399932861328
1935,18.170000076293945
1936,18.200000762939453
1937,18.23740005493164
1938,18.184999465942383
1939,18.209999084472656
1940,18.219999313354492
1941,18.237600326538086
1942,18.219999313354492
1943,18.200000762939453
1944,18.209999084472656
1945,18.200000762939453
1946,18.191299438476562
1947,18.25
1948,18.270000457763672
1949,18.270000457763672
1950,18.305500030517578
1951,18.31999969482422
1952,18.34000015258789
1953,18.360000610351562
1954,18.364999771118164
1955,18.360000610351562
1956,18.43000030517578
1957,18.375
1958,18.390100479125977
1959,18.420000076293945
1960,18.3799991607666
1961,18.3799991607666
1962,18.350000381469727
1963,18.344999313354492
1964,18.325000762939453
1965,18.200000762939453
1966,18.235000610351562
1967,18.21150016784668
1968,18.170000076293945
1969,18.18000030517578
1970,18.18000030517578
1971,18.15999984741211
1972,18.170400619506836
1973,18.225000381469727
1974,18.18000030517578
1975,18.174999237060547
1976,18.170000076293945
1977,18.18000030517578
1978,18.220199584960938
1979,18.280000686645508
1980,18.280000686645508
1981,18.298099517822266
1982,18.329999923706055
1983,18.31999969482422
1984,18.329999923706055
1985,18.334999084472656
1986,18.309999465942383
1987,18.295000076293945
1988,18.290000915527344
1989,18.270000457763672
1990,18.25
1991,18.299999237060547
1992,18.299999237060547
1993,18.260000228881836
1994,18.295799255371094
1995,18.299299240112305
1996,18.280000686645508
1997,18.28820037841797
1998,18.270000457763672
1999,18.32990074157715
2000,18.30500030517578
2001,18.295000076293945
2002,18.299999237060547
2003,18.299999237060547
2004,18.260000228881836
2005,18.270000457763672
2006,18.264999389648438
2007,18.350000381469727
2008,18.3700008392334
2009,18.3700008392334
2010,18.350000381469727
2011,18.329999923706055
2012,18.3700008392334
2013,18.344999313354492
2014,18.360000610351562
2015,18.350000381469727
2016,18.3799991607666
2017,18.350000381469727
2018,18.320999145507812
2019,18.34000015258789
2020,18.389999389648438
2021,18.3700008392334
2022,18.34000015258789
2023,18.31999969482422
2024,18.329999923706055
2025,18.299999237060547
2026,18.290000915527344
2027,18.299999237060547
2028,18.280000686645508
2029,18.274999618530273
2030,18.2549991607666
2031,18.219999313354492
2032,18.200000762939453
2033,18.204999923706055
2034,18.15999984741211
2035,18.15999984741211
2036,18.155000686645508
2037,18.170000076293945
2038,18.184999465942383
2039,18.184999465942383
2040,18.18000030517578
2041,18.174999237060547
2042,18.209999084472656
2043,18.18000030517578
2044,18.190000534057617
2045,18.15999984741211
2046,18.200000762939453
2047,18.225000381469727
2048,18.170000076293945
2049,18.165000915527344
2050,18.170000076293945
2051,18.139999389648438
2052,18.149999618530273
2053,18.139999389648438
2054,18.149999618530273
2055,18.149999618530273
2056,18.1200008392334
2057,18.104999542236328
2058,18.09000015258789
2059,18.059999465942383
2060,18.049999237060547
2061,18.084999084472656
2062,18.079999923706055
2063,18.087600708007812
2064,18.11910057067871
2065,18.1299991607666
2066,18.1200008392334
2067,18.104999542236328
2068,18.121200561523438
2069,18.1200008392334
2070,18.100000381469727
2071,18.069799423217773
2072,18.040000915527344
2073,17.399999618530273
2074,17.469999313354492
2075,17.309999465942383
2076,17.25
2077,17.309999465942383
2078,17.25
2079,17.229999542236328
2080,17.243600845336914
2081,17.270000457763672
2082,17.219999313354492
2083,17.270000457763672
2084,17.332199096679688
2085,17.3799991607666
2086,17.360000610351562
2087,17.450000762939453
2088,17.3799991607666
2089,17.389999389648438
2090,17.434999465942383
2091,17.3799991607666
2092,17.43000030517578
2093,17.420000076293945
2094,17.459999084472656
2095,17.440000534057617
2096,17.459999084472656
2097,17.523000717163086
2098,17.540000915527344
2099,17.579999923706055
2100,17.719999313354492
2101,17.690000534057617
2102,17.730199813842773
2103,17.681400299072266
2104,17.729999542236328
2105,17.749099731445312
2106,17.739999771118164
2107,17.748300552368164
2108,17.725000381469727
2109,17.7450008392334
2110,17.71500015258789
2111,17.709999084472656
2112,17.71380043029785
2113,17.739999771118164
2114,17.710500717163086
2115,17.696800231933594
2116,17.7450008392334
2117,17.760000228881836
2118,17.770000457763672
2119,17.780000686645508
2120,17.844999313354492
2121,17.850000381469727
2122,17.75279998779297
2123,17.830699920654297
2124,17.809200286865234
2125,17.790000915527344
2126,17.829999923706055
2127,17.834999084472656
2128,17.850000381469727
2129,17.860000610351562
2130,17.85740089416504
2131,17.888999938964844
2132,17.854799270629883
2133,17.85810089111328
2134,17.8656005859375
2135,17.959999084472656
2136,17.969999313354492
2137,17.90999984741211
2138,17.93950080871582
2139,17.950000762939453
2140,17.90999984741211
2141,17.93000030517578
2142,17.90999984741211
2143,17.920000076293945
2144,17.8799991607666
2145,17.920000076293945
2146,17.90999984741211
2147,17.940000534057617
2148,17.90999984741211
2149,17.924999237060547
2150,17.875499725341797
2151,17.8700008392334
2152,17.899999618530273
2153,17.940000534057617
2154,18.040000915527344
2155,18.020000457763672
2156,18.06999969482422
2157,18.06999969482422
2158,18.06999969482422
2159,18.09000015258789
2160,18.050100326538086
2161,18.059999465942383
2162,18.049999237060547
2163,18.06999969482422
2164,18.052600860595703
2165,18.05500030517578
2166,18.059999465942383
2167,18.059999465942383
2168,18.100000381469727
2169,18.09000015258789
2170,18.10650062561035
2171,18.1200008392334
2172,18.0851993560791
2173,18.049999237060547
2174,18.049999237060547
2175,18.012699127197266
2176,18.030000686645508
2177,18.030000686645508
2178,18.056699752807617
2179,18.059999465942383
2180,18.06999969482422
2181,18.079999923706055
2182,18.075000762939453
2183,18.09000015258789
2184,18.040000915527344
2185,18.079999923706055
2186,18.089099884033203
2187,18.075000762939453
2188,18.099000930786133
2189,18.06999969482422
2190,18.059999465942383
2191,18.05150032043457
2192,18.059999465942383
2193,18.067399978637695
2194,18.040000915527344
2195,18.059999465942383
2196,18.058000564575195
2197,18.059999465942383
2198,18.059999465942383
2199,18.079999923706055
2200,18.07069969177246
2201,18.079999923706055
2202,18.06999969482422
2203,18.06999969482422
2204,18.05030059814453
2205,18.043500900268555
2206,18.059999465942383
2207,18.059999465942383
2208,18.079999923706055
2209,18.06999969482422
2210,18.06999969482422
2211,18.076200485229492
2212,18.1200008392334
2213,18.045000076293945
2214,18.079999923706055
2215,18.139999389648438
2216,18.171199798583984
2217,18.174999237060547
2218,18.15999984741211
2219,18.18000030517578
2220,18.170000076293945
2221,18.1830997467041
2222,18.165000915527344
2223,18.170000076293945
2224,18.18000030517578
2225,18.190000534057617
2226,18.190000534057617
2227,18.190000534057617
2228,18.200000762939453
2229,18.219999313354492
2230,18.219999313354492
2231,18.229999542236328
2232,18.225000381469727
2233,18.211200714111328
2234,18.229999542236328
2235,18.270000457763672
2236,18.25
2237,18.25
2238,18.229999542236328
2239,18.219999313354492
2240,18.219999313354492
2241,18.18000030517578
2242,18.21310043334961
2243,18.204999923706055
2244,18.114999771118164
2245,18.1299991607666
2246,18.170000076293945
2247,18.18000030517578
2248,18.209999084472656
2249,18.204999923706055
2250,18.18000030517578
2251,18.204999923706055
2252,18.229999542236328
2253,18.3700008392334
2254,18.481300354003906
2255,18.430099487304688
2256,18.489999771118164
2257,18.4950008392334
2258,18.459999084472656
2259,18.43000030517578
2260,18.459999084472656
2261,18.34000015258789
2262,18.360000610351562
2263,18.389999389648438
2264,18.3700008392334
2265,18.37220001220703
2266,18.434999465942383
2267,18.41830062866211
2268,18.399700164794922
2269,18.3700008392334
2270,18.39349937438965
2271,18.545000076293945
2272,18.610000610351562
2273,18.576000213623047
2274,18.56999969482422
2275,18.549999237060547
2276,18.520000457763672
2277,18.520000457763672
2278,18.540000915527344
2279,18.489999771118164
2280,18.510000228881836
2281,18.510000228881836
2282,18.56999969482422
2283,18.600099563598633
2284,18.59910011291504
2285,18.59000015258789
2286,18.649999618530273
2287,18.6299991607666
2288,18.575000762939453
2289,18.604999542236328
2290,18.670000076293945
2291,18.64069938659668
2292,18.649999618530273
2293,18.575000762939453
2294,18.649999618530273
2295,18.712499618530273
2296,18.782499313354492
2297,18.846399307250977
2298,18.81999969482422
2299,18.834999084472656
2300,18.849899291992188
2301,18.739999771118164
2302,18.714399337768555
2303,18.747800827026367
2304,18.700000762939453
2305,18.719999313354492
2306,18.70199966430664
2307,18.700000762939453
2308,18.719900131225586
2309,18.709999084472656
2310,18.694299697875977
2311,18.665000915527344
2312,18.549999237060547
2313,18.559999465942383
2314,18.57029914855957
2315,18.5
2316,18.514999389648438
2317,18.5
2318,18.43000030517578
2319,18.375
2320,18.34000015258789
2321,18.299999237060547
2322,18.3700008392334
2323,18.360000610351562
2324,18.3700008392334
2325,18.389999389648438
2326,18.40999984741211
2327,18.329999923706055
2328,18.350000381469727
2329,18.399999618530273
2330,18.3799991607666
2331,18.3799991607666
2332,18.399999618530273
2333,18.364999771118164
2334,18.3887996673584
2335,18.440000534057617
2336,18.450000762939453
2337,18.44499969482422
2338,18.459999084472656
2339,18.429899215698242
2340,18.440000534057617
2341,18.3700008392334
2342,18.420000076293945
2343,18.450000762939453
2344,18.415000915527344
2345,18.3700008392334
2346,18.389999389648438
2347,18.38360023498535
2348,18.3799991607666
2349,18.3700008392334
2350,18.399999618530273
2351,18.3700008392334
2352,18.350000381469727
2353,18.280000686645508
2354,18.299999237060547
2355,18.256500244140625
2356,18.260000228881836
2357,18.270000457763672
2358,18.200000762939453
2359,18.170000076293945
2360,18.125
2361,18.149999618530273
2362,18.139999389648438
2363,18.135000228881836
2364,18.135000228881836
2365,18.149999618530273
2366,18.149999618530273
2367,18.1200008392334
2368,18.094999313354492
2369,18.190000534057617
2370,18.19499969482422
2371,18.223400115966797
2372,18.268800735473633
2373,18.270000457763672
2374,18.25
2375,18.274999618530273
2376,18.28499984741211
2377,18.270000457763672
2378,18.32900047302246
2379,18.270000457763672
2380,18.2716007232666
2381,18.280000686645508
2382,18.260000228881836
2383,18.269899368286133
2384,18.229999542236328
2385,18.270000457763672
2386,18.309900283813477
2387,18.280000686645508
2388,18.2450008392334
2389,18.260000228881836
2390,18.209999084472656
2391,18.229999542236328
2392,18.2549991607666
2393,18.25
2394,18.2549991607666
2395,18.280000686645508
2396,18.316600799560547
2397,18.280000686645508
2398,18.2549991607666
2399,18.295000076293945
2400,18.316099166870117
2401,18.299999237060547
2402,18.309999465942383
2403,18.299999237060547
2404,18.300800323486328
2405,18.290000915527344
2406,18.295000076293945
2407,18.299999237060547
2408,18.290000915527344
2409,18.305500030517578
2410,18.299999237060547
2411,18.299999237060547
2412,18.28499984741211
2413,18.299999237060547
2414,18.290000915527344
2415,18.30940055847168
2416,18.282400131225586
2417,18.30500030517578
2418,18.280000686645508
2419,18.260000228881836
2420,18.290000915527344
2421,18.30500030517578
2422,18.290000915527344
2423,18.28499984741211
2424,18.264999389648438
2425,18.25
2426,18.190000534057617
2427,18.260000228881836
2428,18.25
2429,18.229999542236328
2430,18.219999313354492
2431,18.094999313354492
2432,18.1299991607666
2433,18.149999618530273
2434,18.105899810791016
2435,18.097999572753906
2436,18.1200008392334
2437,18.190000534057617
2438,18.219999313354492
2439,18.280000686645508
2440,18.280000686645508
2441,18.200000762939453
2442,18.190000534057617
2443,18.209999084472656
2444,18.18000030517578
2445,18.053699493408203
2446,18.12150001525879
2447,18.170000076293945
2448,18.190000534057617
2449,18.203399658203125
2450,18.25
2451,18.100000381469727
2452,18.139999389648438
2453,18.190000534057617
2454,18.170000076293945
2455,18.190000534057617
2456,18.209999084472656
2457,18.209999084472656
2458,18.1200008392334
2459,18.135000228881836
2460,18.145000457763672
2461,18.110000610351562
2462,18.079999923706055
2463,18.058300018310547
2464,17.975000381469727
2465,17.989999771118164
2466,17.989999771118164
2467,17.92140007019043
2468,17.979999542236328
2469,18.040000915527344
2470,17.96500015258789
2471,17.955900192260742
2472,17.985300064086914
2473,17.969999313354492
2474,17.969999313354492
2475,17.979999542236328
2476,18.06999969482422
2477,18.059999465942383
2478,18.020000457763672
2479,18.040000915527344
2480,18.0
2481,17.989999771118164
2482,17.989999771118164
2483,17.989999771118164
2484,17.94499969482422
2485,17.954999923706055
2486,17.954999923706055
2487,17.980100631713867
2488,17.979000091552734
2489,17.985000610351562
2490,18.03499984741211
2491,18.010000228881836
2492,18.045000076293945
2493,18.040000915527344
2494,17.9950008392334
2495,17.959999084472656
2496,17.959999084472656
2497,17.969999313354492
2498,17.850000381469727
2499,17.920000076293945
2500,17.924999237060547
2501,17.920000076293945
2502,17.899999618530273
2503,17.889999389648438
2504,17.8700008392334
2505,17.885000228881836
2506,17.90999984741211
2507,17.885000228881836
2508,17.91360092163086
2509,17.899999618530273
2510,17.940000534057617
2511,17.979999542236328
2512,17.93000030517578
2513,17.90999984741211
2514,17.899999618530273
2515,17.899900436401367
2516,17.854999542236328
2517,17.88290023803711
2518,17.8700008392334
2519,17.80500030517578
2520,17.75
2521,17.770000457763672
2522,17.790000915527344
2523,17.860000610351562
2524,17.809999465942383
2525,17.920000076293945
2526,17.890100479125977
2527,17.905000686645508
2528,17.93000030517578
2529,17.96500015258789
2530,17.9468994140625
2531,17.989999771118164
2532,18.030000686645508
2533,18.1210994720459
2534,18.1200008392334
2535,18.13990020751953
2536,18.170000076293945
2537,18.219999313354492
2538,18.19499969482422
2539,18.229999542236328
2540,18.19499969482422
2541,18.210100173950195
2542,18.239999771118164
2543,18.190000534057617
2544,18.151399612426758
2545,18.170000076293945
2546,18.200000762939453
2547,18.18000030517578
2548,18.190000534057617
2549,18.18000030517578
2550,18.209999084472656
2551,18.21500015258789
2552,18.190000534057617
2553,18.15999984741211
2554,18.139999389648438
2555,18.1299991607666
2556,18.1299991607666
2557,18.084999084472656
2558,18.059999465942383
2559,18.059999465942383
2560,18.06999969482422
2561,18.049999237060547
2562,17.9950008392334
2563,18.040000915527344
2564,17.96190071105957
2565,17.81999969482422
2566,17.899999618530273
2567,17.8799991607666
2568,17.860000610351562
2569,17.860000610351562
2570,17.866500854492188
2571,17.84000015258789
2572,17.84000015258789
2573,17.799999237060547
2574,17.795000076293945
2575,17.795000076293945
2576,17.81760025024414
2577,17.790000915527344
2578,17.860000610351562
2579,17.8799991607666
2580,17.969999313354492
2581,17.940000534057617
2582,17.940000534057617
2583,17.899999618530273
2584,17.934999465942383
2585,17.959999084472656
2586,17.940000534057617
2587,17.940000534057617
2588,17.93000030517578
2589,17.940000534057617
2590,17.93000030517578
2591,17.93000030517578
2592,17.90999984741211
2593,17.899999618530273
2594,17.8799991607666
2595,17.81999969482422
2596,17.829999923706055
2597,17.860000610351562
2598,17.84000015258789
2599,17.860000610351562
2600,17.80120086669922
2601,17.795000076293945
2602,17.799999237060547
2603,17.809999465942383
2604,17.795000076293945
2605,17.84000015258789
2606,17.815000534057617
2607,17.84000015258789
2608,17.84000015258789
2609,17.860000610351562
2610,17.834999084472656
2611,17.895000457763672
2612,17.905000686645508
2613,17.889999389648438
2614,17.94499969482422
2615,17.354999542236328
2616,17.350000381469727
2617,17.360000610351562
2618,17.385000228881836
2619,17.389999389648438
2620,17.270000457763672
2621,17.202499389648438
2622,17.17009925842285
2623,17.290000915527344
2624,17.295000076293945
2625,17.350000381469727
2626,17.3700008392334
2627,17.469999313354492
2628,17.540000915527344
2629,17.450000762939453
2630,17.350000381469727
2631,17.420000076293945
2632,17.350000381469727
2633,17.34000015258789
2634,17.299999237060547
2635,17.350000381469727
2636,17.375
2637,17.329999923706055
2638,17.31999969482422
2639,17.360000610351562
2640,17.360000610351562
2641,17.270000457763672
2642,17.31999969482422
2643,17.3799991607666
2644,17.399999618530273
2645,17.34000015258789
2646,17.260000228881836
2647,17.235000610351562
2648,17.219999313354492
2649,17.229999542236328
2650,17.15049934387207
2651,17.229999542236328
2652,17.239999771118164
2653,17.23710060119629
2654,17.260000228881836
2655,17.227100372314453
2656,17.219999313354492
2657,17.209999084472656
2658,17.149999618530273
2659,17.110000610351562
2660,17.149999618530273
2661,17.209999084472656
2662,17.200000762939453
2663,17.260000228881836
2664,17.239999771118164
2665,17.270000457763672
2666,17.260000228881836
